[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'flumeConfigMapper' and 'com.qmtec.servicecore.dao.FlumeConfigMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'flumeConfigMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'flumeRelationChannelMapper' and 'com.qmtec.servicecore.dao.FlumeRelationChannelMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'flumeRelationChannelMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'flumeRelationSinkMapper' and 'com.qmtec.servicecore.dao.FlumeRelationSinkMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'flumeRelationSinkMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'flumeRelationSourcesMapper' and 'com.qmtec.servicecore.dao.FlumeRelationSourcesMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'flumeRelationSourcesMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'sinkInfoMapper' and 'com.qmtec.servicecore.dao.SinkInfoMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'sinkInfoMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'sourceInfoMapper' and 'com.qmtec.servicecore.dao.SourceInfoMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'sourceInfoMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'tbColumnsMapper' and 'com.qmtec.servicecore.dao.TbColumnsMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'tbColumnsMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'tbDBSMapper' and 'com.qmtec.servicecore.dao.TbDBSMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'tbDBSMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'tbIDXSMapper' and 'com.qmtec.servicecore.dao.TbIDXSMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'tbIDXSMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'tbPartitionKeysMapper' and 'com.qmtec.servicecore.dao.TbPartitionKeysMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'tbPartitionKeysMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'tbPartitionKeyValMapper' and 'com.qmtec.servicecore.dao.TbPartitionKeyValMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'tbPartitionKeyValMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'tbPartitionsMapper' and 'com.qmtec.servicecore.dao.TbPartitionsMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'tbPartitionsMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'tbSDSMapper' and 'com.qmtec.servicecore.dao.TbSDSMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'tbSDSMapper'.
